filename,tag,output,loss,threshold,accuracy(%)
1111-867201051535199-20220409100322-12020150.wav,1,1,0.17714718,0.3731542341411114,98.58757062146893
1518-867201051534929-20220416093021-12020100.wav,1,1,0.2804897,0.3731542341411114,98.58757062146893
1729-867201053313587-20220623124834-34040063.wav,3,3,0.4624701,0.3731542341411114,98.58757062146893
1111-867201051534887-20220425092733-12020150.wav,1,1,0.17544658,0.3731542341411114,98.58757062146893
1111-867201051535330-20220426095228-12020600.wav,1,1,0.23786284,0.3731542341411114,98.58757062146893
1518-867201051534929-20220422093025-12020100.wav,1,1,0.18230364,0.3731542341411114,98.58757062146893
1111-867201053484503-20220508105926-12020100.wav,1,1,0.20110677,0.3731542341411114,98.58757062146893
1815-867201054220088-20220627223338-33010300.wav,3,3,0.605972,0.3731542341411114,98.58757062146893
1111-867201053250201-20220614150343-35060100.wav,3,3,0.5736549,0.3731542341411114,98.58757062146893
1111-867201051535215-20220415101320-13070100.wav,1,1,0.22338787,0.3731542341411114,98.58757062146893
1111-867201051534929-20220416093021-12020100.wav,1,1,0.2812725,0.3731542341411114,98.58757062146893
1815-867201054220088-20220628220334-33010300.wav,3,3,0.6326243,0.3731542341411114,98.58757062146893
1516-867201051534762-20220427093318-12020100.wav,1,1,0.18266216,0.3731542341411114,98.58757062146893
1519-867201051535983-20220329092123-12010600.wav,1,1,0.24158192,0.3731542341411114,98.58757062146893
1588-867201051535157-20220602135004-32010150.wav,3,3,0.63177174,0.3731542341411114,98.58757062146893
1111-867201051535686-20220430101831-13020100.wav,1,1,0.18604627,0.3731542341411114,98.58757062146893
1498-867201051534804-20220509090626-12020300.wav,1,1,0.17976445,0.3731542341411114,98.58757062146893
1493-867201051534994-20220507094218-12020150.wav,1,1,0.1835251,0.3731542341411114,98.58757062146893
1111-867201051535199-20220426100322-12020150.wav,1,1,0.27058405,0.3731542341411114,98.58757062146893
1111-867201054220088-20220628001832-33010300.wav,3,3,0.6071258,0.3731542341411114,98.58757062146893
1483-867201051536148-20220321095837-32010300.wav,3,3,0.5648862,0.3731542341411114,98.58757062146893
1111-867201051536148-20220328095841-31010300.wav,3,3,0.53856087,0.3731542341411114,98.58757062146893
1111-867201051535983-20220325092132-12010600.wav,1,1,0.24308746,0.3731542341411114,98.58757062146893
1111-867201051589071-20220408095719-13020500.wav,1,1,0.17842403,0.3731542341411114,98.58757062146893
1111-867201051535157-20220508092552-12010600.wav,1,1,0.19408748,0.3731542341411114,98.58757062146893
1111-867201053484552-20220509102722-12020100.wav,1,1,0.22551996,0.3731542341411114,98.58757062146893
1587-867201051534929-20220628053158-33010300.wav,3,3,0.6372846,0.3731542341411114,98.58757062146893
1490-867201051536049-20220424101438-12020150.wav,1,1,0.17510544,0.3731542341411114,98.58757062146893
1111-867201051534648-20220505094337-12020150.wav,1,1,0.18755129,0.3731542341411114,98.58757062146893
1496-867201051536064-20220503102424-12010200.wav,1,1,0.18100454,0.3731542341411114,98.58757062146893
1487-867201051535215-20220424101227-12070100.wav,1,1,0.21229175,0.3731542341411114,98.58757062146893
1111-867201051535959-20220328103628-13020100.wav,1,1,0.2261992,0.3731542341411114,98.58757062146893
1111-867201051534937-20220419101014-12010400.wav,1,1,0.17779528,0.3731542341411114,98.58757062146893
1487-867201051535215-20220425105533-12070100.wav,1,1,0.20834942,0.3731542341411114,98.58757062146893
1483-867201051536148-20220322095835-32010300.wav,3,3,0.615268,0.3731542341411114,98.58757062146893
1527-867201053230484-20220509105617-12020100.wav,1,1,0.18886565,0.3731542341411114,98.58757062146893
1511-867201051535926-20220409091957-12020150.wav,1,1,0.18767413,0.3731542341411114,98.58757062146893
1111-867201051535926-20220427091855-12020150.wav,1,1,0.22164707,0.3731542341411114,98.58757062146893
1483-867201051536148-20220509095836-13010300.wav,1,1,0.18758586,0.3731542341411114,98.58757062146893
1519-867201051535983-20220411092118-13010600.wav,1,1,0.21972117,0.3731542341411114,98.58757062146893
1111-867201051534648-20220503090323-12020150.wav,1,1,0.19178085,0.3731542341411114,98.58757062146893
1111-867201051589030-20220326103024-13010400.wav,1,1,0.35663956,0.3731542341411114,98.58757062146893
1111-867201051535157-20220601160504-32010150.wav,3,3,0.6428809,0.3731542341411114,98.58757062146893
1111-867201051589071-20220427095722-12020500.wav,1,1,0.18442781,0.3731542341411114,98.58757062146893
1495-867201051535330-20220404095159-12020600.wav,1,1,0.17458239,0.3731542341411114,98.58757062146893
