filename,tag,output,loss,threshold,accuracy(%)
1111-867201051535983-20220325092132-12010600.wav,1,1,0.7049446,0.7804329507052898,82.57575757575758
1111-867201051535983-20220331092119-12010600.wav,1,1,0.7003787,0.7804329507052898,82.57575757575758
1111-867201051535983-20220401092129-12010600.wav,1,3,0.7950364,0.7804329507052898,82.57575757575758
1111-867201051535983-20220403092122-12010600.wav,1,1,0.70172447,0.7804329507052898,82.57575757575758
1111-867201051535983-20220404092124-12010600.wav,1,1,0.6649621,0.7804329507052898,82.57575757575758
1111-867201051536007-20220326103922-13020150.wav,1,1,0.768726,0.7804329507052898,82.57575757575758
1111-867201051536007-20220406103922-12020150.wav,1,3,0.80425304,0.7804329507052898,82.57575757575758
1111-867201051536049-20220326101439-12020150.wav,1,1,0.7734867,0.7804329507052898,82.57575757575758
1111-867201051536049-20220410101438-12020150.wav,1,1,0.73125875,0.7804329507052898,82.57575757575758
1111-867201051536049-20220412095424-12020150.wav,1,1,0.7771857,0.7804329507052898,82.57575757575758
1111-867201051536106-20220412100622-13020100.wav,1,1,0.7405643,0.7804329507052898,82.57575757575758
1111-867201051536106-20220415100622-12020100.wav,1,3,0.7812502,0.7804329507052898,82.57575757575758
1111-867201051536148-20220320095836-32010300.wav,3,3,0.84069735,0.7804329507052898,82.57575757575758
1111-867201051536148-20220321095837-32010300.wav,3,3,0.80138105,0.7804329507052898,82.57575757575758
1111-867201051536148-20220322095835-32010300.wav,3,3,0.83999044,0.7804329507052898,82.57575757575758
1111-867201051536148-20220323095836-31010300.wav,3,3,0.7983298,0.7804329507052898,82.57575757575758
1111-867201051536148-20220324095837-31010300.wav,3,3,0.8076103,0.7804329507052898,82.57575757575758
1111-867201051536148-20220325095840-32010300.wav,3,1,0.73715013,0.7804329507052898,82.57575757575758
1111-867201051536148-20220326095837-32010300.wav,3,3,0.8124292,0.7804329507052898,82.57575757575758
1111-867201051536148-20220327095835-31010300.wav,3,3,0.85254276,0.7804329507052898,82.57575757575758
1111-867201051536148-20220328095841-31010300.wav,3,3,0.83317566,0.7804329507052898,82.57575757575758
1111-867201051536213-20220325104358-12020100.wav,1,1,0.7524978,0.7804329507052898,82.57575757575758
1111-867201051536213-20220412104222-13020100.wav,1,1,0.6781171,0.7804329507052898,82.57575757575758
1111-867201051536213-20220414104236-13020100.wav,1,1,0.71035814,0.7804329507052898,82.57575757575758
1111-867201051536254-20220404093917-14020150.wav,1,1,0.6664449,0.7804329507052898,82.57575757575758
1111-867201051588958-20220411103321-12020100.wav,1,1,0.77188367,0.7804329507052898,82.57575757575758
1111-867201051588958-20220414103322-14020100.wav,1,1,0.7365322,0.7804329507052898,82.57575757575758
1111-867201051589030-20220326103024-13010400.wav,1,3,0.80314237,0.7804329507052898,82.57575757575758
1111-867201051589030-20220329103025-13010400.wav,1,1,0.7539087,0.7804329507052898,82.57575757575758
1111-867201051589030-20220401103031-13010400.wav,1,1,0.63843715,0.7804329507052898,82.57575757575758
1111-867201051589071-20220331095720-13020500.wav,1,1,0.7107618,0.7804329507052898,82.57575757575758
1111-867201051589071-20220408095719-13020500.wav,1,3,0.78885335,0.7804329507052898,82.57575757575758
1111-867201051623854-20220403101200-12020100.wav,1,1,0.7062171,0.7804329507052898,82.57575757575758
1111-867201051623854-20220410094853-12020100.wav,1,1,0.70704085,0.7804329507052898,82.57575757575758
1483-867201051536148-20220320095836-32010300.wav,3,3,0.82105696,0.7804329507052898,82.57575757575758
1483-867201051536148-20220321095837-32010300.wav,3,3,0.8018023,0.7804329507052898,82.57575757575758
1483-867201051536148-20220322095835-32010300.wav,3,3,0.8337839,0.7804329507052898,82.57575757575758
1483-867201051536148-20220323095836-31010300.wav,3,3,0.86066264,0.7804329507052898,82.57575757575758
1483-867201051536148-20220324095837-31010300.wav,3,3,0.8127556,0.7804329507052898,82.57575757575758
1483-867201051536148-20220325095840-32010300.wav,3,3,0.8048257,0.7804329507052898,82.57575757575758
1483-867201051536148-20220326095837-32010300.wav,3,1,0.7800249,0.7804329507052898,82.57575757575758
1483-867201051536148-20220327095835-31010300.wav,3,3,0.89512455,0.7804329507052898,82.57575757575758
1483-867201051536148-20220328095841-31010300.wav,3,1,0.7668455,0.7804329507052898,82.57575757575758
1489-867201051534978-20220406094527-12020150.wav,1,1,0.7324196,0.7804329507052898,82.57575757575758
1490-867201051536049-20220403095420-12020150.wav,1,1,0.7483816,0.7804329507052898,82.57575757575758
1492-867201051534648-20220330090323-12020150.wav,1,1,0.7333576,0.7804329507052898,82.57575757575758
1492-867201051534648-20220410090317-12020150.wav,1,1,0.76495475,0.7804329507052898,82.57575757575758
1492-867201051534648-20220412090317-12020150.wav,1,3,0.7914333,0.7804329507052898,82.57575757575758
1493-867201051534994-20220329100237-12020150.wav,1,3,0.81569785,0.7804329507052898,82.57575757575758
1493-867201051534994-20220406094218-12020150.wav,1,1,0.7040712,0.7804329507052898,82.57575757575758
1493-867201051534994-20220407094218-12020150.wav,1,1,0.7489721,0.7804329507052898,82.57575757575758
1494-867201051535199-20220327100318-12020150.wav,1,1,0.7184134,0.7804329507052898,82.57575757575758
1495-867201051535330-20220329095447-13020600.wav,1,1,0.7044531,0.7804329507052898,82.57575757575758
1495-867201051535330-20220404095159-12020600.wav,1,3,0.7836511,0.7804329507052898,82.57575757575758
1497-867201051534721-20220324100041-12020150.wav,1,1,0.7505926,0.7804329507052898,82.57575757575758
1497-867201051534721-20220330100024-12020150.wav,1,1,0.7211723,0.7804329507052898,82.57575757575758
1498-867201051534804-20220401090626-12020300.wav,1,1,0.7110424,0.7804329507052898,82.57575757575758
1499-867201051534952-20220327102122-13020100.wav,1,1,0.6430085,0.7804329507052898,82.57575757575758
1500-867201051589071-20220402095720-13020500.wav,1,3,0.7840864,0.7804329507052898,82.57575757575758
1500-867201051589071-20220408095719-13020500.wav,1,1,0.67762315,0.7804329507052898,82.57575757575758
1500-867201051589071-20220409095718-13020500.wav,1,1,0.6596713,0.7804329507052898,82.57575757575758
1501-867201051536007-20220405103922-12020150.wav,1,1,0.7235403,0.7804329507052898,82.57575757575758
1502-867201051535686-20220404103845-12020100.wav,1,3,0.7977682,0.7804329507052898,82.57575757575758
1502-867201051535686-20220412101831-13020100.wav,1,1,0.708541,0.7804329507052898,82.57575757575758
1504-867201051536106-20220328100640-13020100.wav,1,1,0.7472076,0.7804329507052898,82.57575757575758
1504-867201051536106-20220330100630-13020100.wav,1,1,0.7641952,0.7804329507052898,82.57575757575758
1504-867201051536106-20220403100621-13020100.wav,1,1,0.751108,0.7804329507052898,82.57575757575758
1504-867201051536106-20220404100624-13020100.wav,1,1,0.7389249,0.7804329507052898,82.57575757575758
1504-867201051536106-20220406100623-13020100.wav,1,1,0.6912094,0.7804329507052898,82.57575757575758
1504-867201051536106-20220413100622-12020100.wav,1,1,0.77673537,0.7804329507052898,82.57575757575758
1506-867201051534630-20220406103238-12020100.wav,1,3,0.78175837,0.7804329507052898,82.57575757575758
1506-867201051534630-20220411101219-12020100.wav,1,3,0.8129675,0.7804329507052898,82.57575757575758
1507-867201051588958-20220328103335-12020100.wav,1,1,0.7227597,0.7804329507052898,82.57575757575758
1508-867201051535959-20220404103633-13020100.wav,1,1,0.7428616,0.7804329507052898,82.57575757575758
1508-867201051535959-20220406103619-13020100.wav,1,1,0.68563646,0.7804329507052898,82.57575757575758
1508-867201051535959-20220409103624-13020100.wav,1,1,0.76784617,0.7804329507052898,82.57575757575758
1508-867201051535959-20220410103621-13020100.wav,1,3,0.81175554,0.7804329507052898,82.57575757575758
1509-867201051425649-20220330101519-13020100.wav,1,1,0.7552315,0.7804329507052898,82.57575757575758
1509-867201051425649-20220405101524-13020100.wav,1,1,0.7444692,0.7804329507052898,82.57575757575758
1510-867201051536213-20220404104231-13020100.wav,1,1,0.71515745,0.7804329507052898,82.57575757575758
1510-867201051536213-20220412104222-13020100.wav,1,3,0.8079467,0.7804329507052898,82.57575757575758
1511-867201051535926-20220403091853-13020150.wav,1,1,0.71126556,0.7804329507052898,82.57575757575758
1511-867201051535926-20220405091853-12020150.wav,1,1,0.78007853,0.7804329507052898,82.57575757575758
1511-867201051535926-20220409091957-12020150.wav,1,3,0.8040668,0.7804329507052898,82.57575757575758
1512-867201051528855-20220326093645-12020150.wav,1,1,0.69869244,0.7804329507052898,82.57575757575758
1512-867201051528855-20220412093638-11020150.wav,1,1,0.7359176,0.7804329507052898,82.57575757575758
1513-867201051535157-20220328094447-13010600.wav,1,1,0.70662665,0.7804329507052898,82.57575757575758
1515-867201051534887-20220328092731-12020150.wav,1,1,0.7551418,0.7804329507052898,82.57575757575758
1515-867201051534887-20220330092731-12020150.wav,1,3,0.7901646,0.7804329507052898,82.57575757575758
1515-867201051534887-20220406092726-13020150.wav,1,1,0.7763527,0.7804329507052898,82.57575757575758
1515-867201051534887-20220414092735-13020150.wav,1,1,0.7558931,0.7804329507052898,82.57575757575758
1516-867201051534762-20220401095339-13020100.wav,1,1,0.6509343,0.7804329507052898,82.57575757575758
1517-867201051534689-20220406091525-13020500.wav,1,1,0.75833356,0.7804329507052898,82.57575757575758
1518-867201051534929-20220328093020-12020100.wav,1,1,0.7650483,0.7804329507052898,82.57575757575758
1518-867201051534929-20220408093028-12020100.wav,1,1,0.7267485,0.7804329507052898,82.57575757575758
1519-867201051535983-20220325092132-12010600.wav,1,1,0.7505511,0.7804329507052898,82.57575757575758
1519-867201051535983-20220326092123-12010600.wav,1,1,0.7568835,0.7804329507052898,82.57575757575758
1519-867201051535983-20220329092123-12010600.wav,1,1,0.7444681,0.7804329507052898,82.57575757575758
1519-867201051535983-20220330092118-12010600.wav,1,1,0.72071856,0.7804329507052898,82.57575757575758
1519-867201051535983-20220411092118-13010600.wav,1,1,0.70535475,0.7804329507052898,82.57575757575758
1520-867201051623854-20220326094938-12020100.wav,1,3,0.8119326,0.7804329507052898,82.57575757575758
1520-867201051623854-20220404094833-12020100.wav,1,1,0.75537515,0.7804329507052898,82.57575757575758
